,Time,Elapsed Time,Mass Flow,Target Mass Flow,MFM Temperature,Inlet Temperature,Midpoint Temperature,Outlet Temperature,Heater Temperature,Supply Pressure,Inlet Pressure,Midpoint Pressure,Outlet Pressure,Valve Position,Heater Power,Heater Current
126,1644534081.0385349,21.4996976852417,154.32,0.0,24.41,23.0,29.25,55.75,229.0,17.1386718,16.796875,11.0351562,0.0,0.0,300.0,5.0
127,1644534081.2173073,21.608171701431274,153.74,0.0,24.4,23.0,29.0,56.25,228.75,17.1386718,16.796875,10.6445312,0.0,0.0,300.0,1.92
128,1644534081.3811429,21.82560110092163,154.43,0.0,24.36,23.25,29.5,56.75,228.75,17.1386718,16.9921875,10.7421875,0.0,0.0,300.0,-4.23
129,1644534081.5560856,21.932671785354614,153.49,0.0,24.41,23.0,29.5,56.0,228.5,17.1386718,16.6015625,10.7421875,0.0976563,0.0,300.0,-1.81
130,1644534081.729012,22.15043878555298,152.51,0.0,24.4,23.25,29.5,56.75,228.25,17.1386718,16.8945312,10.7421875,0.0,0.0,300.0,5.11
131,1644534081.8926349,22.36910367012024,153.07,0.0,24.38,23.25,29.0,56.0,228.5,16.8945312,16.6015625,10.7421875,0.0,0.0,300.0,1.7
132,1644534082.0772529,22.47569251060486,152.93,0.0,24.38,22.75,29.0,55.75,228.0,17.1386718,16.8945312,10.8398437,0.0,0.0,300.0,-4.23
133,1644534082.250148,22.693600177764893,151.67,0.0,24.4,23.25,29.0,56.75,228.5,17.1386718,16.9921875,10.9375,0.0,0.0,300.0,-1.41
134,1644534082.402417,22.802792072296143,152.38,0.0,24.35,23.0,29.0,56.5,228.5,17.1386718,16.796875,10.7421875,0.0,0.0,300.0,5.13
135,1644534082.5698931,23.016108751296997,152.86,0.0,24.38,22.75,29.5,56.5,228.75,17.1386718,16.8945312,10.7421875,0.0,0.0,300.0,1.33
136,1644534082.7662916,23.233759880065918,156.04,0.0,24.37,23.0,29.25,56.0,228.5,16.8945312,16.8945312,10.7421875,0.0,0.0,300.0,-4.63
137,1644534082.9169579,23.34192681312561,153.52,0.0,24.33,23.25,28.75,56.0,228.75,17.1386718,16.6992187,10.4492187,0.0,0.0,300.0,-1.14
138,1644534083.0836864,23.560155153274536,154.25,0.0,24.38,22.75,28.75,56.25,228.0,17.1386718,16.6992187,10.7421875,0.0,0.0,300.0,5.21
139,1644534083.2564228,23.671457052230835,152.61,0.0,24.33,23.0,29.5,56.75,228.5,17.1386718,16.6992187,10.8398437,0.0,0.0,300.0,1.12
140,1644534083.4349747,23.88644313812256,155.08,0.0,24.43,23.0,29.25,55.75,228.25,16.8945312,16.9921875,10.9375,0.0,0.0,300.0,-4.71
141,1644534083.597553,23.99502682685852,153.16,0.0,24.4,23.25,29.25,56.75,228.0,17.1386718,16.8945312,10.7421875,0.0,0.0,300.0,-0.85
142,1644534083.7678773,24.212326049804688,154.2,0.0,24.41,23.25,29.25,56.5,228.5,17.1386718,16.9921875,10.9375,0.0976563,0.0,300.0,5.13
143,1644534083.9469795,24.32770299911499,153.42,0.0,24.37,22.75,29.0,56.25,228.25,17.1386718,16.796875,11.0351562,0.0,0.0,300.0,0.88
144,1644534084.1110456,24.54119324684143,153.95,0.0,24.38,23.0,29.5,56.75,228.5,17.1386718,16.796875,10.6445312,0.1953125,0.0,300.0,0.05
145,1644534084.2853756,24.755842924118042,153.59,0.0,24.38,23.5,29.25,56.75,228.75,17.1386718,17.1875,11.0351562,0.0,0.0,300.0,0.05
146,1644534084.458255,24.865369081497192,154.97,0.0,24.39,23.25,29.5,56.0,228.5,17.1386718,16.8945312,10.9375,0.1953125,0.0,300.0,-0.03
147,1644534084.6213796,25.082849740982056,154.62,0.0,24.39,23.0,29.25,56.5,228.75,17.1386718,16.796875,10.8398437,0.0,0.0,300.0,0.0
148,1644534084.8082714,25.191555500030518,151.99,0.0,24.32,23.0,29.5,56.5,228.5,16.8945312,16.8945312,10.8398437,0.0976563,0.0,300.0,-0.05
149,1644534084.9793804,25.407846689224243,153.89,0.0,24.37,23.25,29.0,56.5,228.75,17.1386718,16.8945312,10.7421875,0.0,0.0,300.0,0.03
150,1644534085.1329312,25.517411470413208,153.15,0.0,24.44,23.0,29.5,56.5,228.5,17.1386718,16.6992187,10.7421875,0.0976563,0.0,300.0,0.03
151,1644534085.3059764,25.734504222869873,154.37,0.0,24.44,22.75,30.0,56.0,229.25,17.1386718,16.6992187,10.8398437,0.0,0.0,300.0,0.08
152,1644534085.4870124,25.95348048210144,154.44,0.0,24.38,23.0,29.0,56.5,228.5,17.1386718,16.796875,10.9375,0.0,0.0,300.0,0.0
