,Time,Elapsed Time,Mass Flow,Target Mass Flow,MFM Temperature,Inlet Temperature,Midpoint Temperature,Outlet Temperature,Heater Temperature,Supply Pressure,Inlet Pressure,Midpoint Pressure,Outlet Pressure,Valve Position,Heater Power,Heater Current
1520,1644432561.3779607,252.60600185394287,99.8,0.0,25.42,22.0,23.5,21.75,22.75,8.8378906,9.5703125,6.0546875,0.0,0.0,0.0,0.03
1521,1644432561.550129,252.8218057155609,99.47,0.0,25.4,22.25,22.5,23.25,23.5,8.8378906,9.4726562,6.1523437,0.0,0.0,0.0,0.03
1522,1644432561.7223516,252.93038368225098,99.85,0.0,25.39,22.25,23.25,22.5,22.0,8.8378906,9.5703125,6.1523437,0.0,0.0,0.0,0.05
1523,1644432561.874121,253.14865565299988,99.69,0.0,25.46,22.25,25.0,23.0,23.0,9.0820312,9.5703125,5.9570312,0.0,0.0,0.0,0.03
1524,1644432562.0487895,253.25812768936157,100.15,0.0,25.4,22.0,22.75,22.25,22.5,8.8378906,9.6679687,6.0546875,0.0,0.0,0.0,0.05
1525,1644432562.2023394,253.4759385585785,100.01,0.0,25.42,22.25,23.25,22.5,21.75,8.8378906,9.6679687,6.0546875,0.0,0.0,0.0,-0.05
1526,1644432562.3762243,253.58561420440674,99.67,0.0,25.46,21.75,24.25,22.5,22.25,9.0820312,9.6679687,6.0546875,0.0,0.0,0.0,0.0
1527,1644432562.5455854,253.80391836166382,99.61,0.0,25.43,22.25,22.25,23.25,22.25,9.0820312,9.5703125,6.25,0.0,0.0,0.0,0.05
1528,1644432562.6997051,253.91149401664734,99.51,0.0,25.37,22.25,22.75,23.0,22.25,9.0820312,9.5703125,6.1523437,0.0,0.0,0.0,0.05
1529,1644432562.8723052,254.13388061523438,99.48,0.0,25.42,22.0,22.75,22.5,22.0,9.0820312,9.5703125,6.0546875,0.0,0.0,0.0,0.05
1530,1644432563.0457547,254.2381203174591,100.98,0.0,25.34,22.25,22.0,22.5,22.5,8.8378906,9.5703125,5.859375,0.0,0.0,0.0,0.05
1531,1644432563.1958046,254.45513248443604,99.69,0.0,25.36,22.25,24.0,23.25,22.75,9.0820312,9.765625,6.4453125,0.0,0.0,0.0,0.03
1532,1644432563.3840532,254.56457471847534,100.03,0.0,25.35,22.5,23.5,22.0,22.75,8.8378906,9.5703125,6.1523437,0.0,0.0,0.0,0.0
1533,1644432563.5258594,254.7838032245636,99.74,0.0,25.33,22.0,24.0,21.75,22.75,8.8378906,9.765625,6.0546875,0.0,0.0,0.0,0.11
1534,1644432563.6967309,254.8911247253418,100.22,0.0,25.37,21.75,23.0,23.5,22.0,9.0820312,9.5703125,6.3476562,0.0,0.0,0.0,0.13
1535,1644432563.8651688,255.108332157135,99.78,0.0,25.37,22.25,23.0,22.25,22.0,8.8378906,9.5703125,6.1523437,0.0,0.0,0.0,0.08
1536,1644432564.020511,255.21813368797302,99.96,0.0,25.44,21.75,23.25,22.0,23.75,8.8378906,9.375,6.0546875,0.0,0.0,0.0,0.08
1537,1644432564.1934247,255.43606734275818,100.14,0.0,25.4,22.25,23.5,23.25,22.5,8.8378906,9.6679687,6.1523437,0.0,0.0,0.0,-0.13
1538,1644432564.3704991,255.54565739631653,99.36,0.0,25.39,22.75,23.25,22.25,23.0,9.0820312,9.765625,6.1523437,0.0,0.0,0.0,0.0
1539,1644432564.5261312,255.76867961883545,99.71,0.0,25.36,21.75,24.5,22.5,22.75,9.0820312,9.4726562,6.0546875,0.0,0.0,0.0,0.0
1540,1644432564.6957917,255.8763439655304,100.86,0.0,25.4,23.0,23.0,23.0,22.75,8.8378906,9.765625,5.9570312,0.0,0.0,0.0,-0.11
1541,1644432564.851038,256.09414935112,99.44,0.0,25.42,21.5,24.0,23.0,23.0,8.8378906,9.6679687,6.1523437,0.0,0.0,0.0,0.11
1542,1644432565.0259905,256.2022280693054,99.89,0.0,25.37,22.25,24.25,21.75,22.0,9.0820312,9.375,6.1523437,0.0,0.0,0.0,-0.08
1543,1644432565.1950548,256.4230101108551,100.24,0.0,25.39,22.0,22.25,22.25,22.5,8.8378906,9.5703125,6.1523437,0.0,0.0,0.0,0.08
1544,1644432565.3545947,256.5305733680725,99.05,0.0,25.39,22.75,23.25,23.0,21.75,9.0820312,9.2773437,5.9570312,0.0,0.0,0.0,0.0
1545,1644432565.5197694,256.7487213611603,99.72,0.0,25.39,22.0,24.0,22.5,22.5,8.8378906,9.5703125,6.1523437,0.0,0.0,0.0,0.03
1546,1644432565.6992729,256.9667708873749,100.11,0.0,25.4,22.25,22.5,22.5,22.25,8.8378906,10.0585937,6.1523437,0.0,0.0,0.0,0.0
1547,1644432565.848198,257.0764842033386,99.44,0.0,25.37,21.75,24.0,22.5,22.0,8.8378906,9.765625,6.1523437,0.0,0.0,0.0,0.11
1548,1644432566.0190465,257.2935812473297,99.42,0.0,25.34,21.5,22.75,22.25,22.25,9.0820312,9.6679687,5.859375,0.0,0.0,0.0,-0.03
1549,1644432566.1919239,257.40360713005066,99.85,0.0,25.37,21.5,24.25,21.5,22.0,8.8378906,9.5703125,5.859375,0.0,0.0,0.0,-0.08
1550,1644432566.3566253,257.6222825050354,99.84,0.0,25.38,21.75,23.0,22.5,22.75,9.0820312,9.765625,6.1523437,0.0,0.0,0.0,0.08
1551,1644432566.5195549,257.7509546279907,99.66,0.0,25.36,21.5,22.75,22.5,22.5,9.0820312,9.5703125,6.0546875,0.0,0.0,0.0,-0.03
1552,1644432566.6769884,257.8568654060364,99.85,0.0,25.42,22.0,22.75,22.25,23.0,8.8378906,9.765625,5.859375,0.0,0.0,0.0,-0.08
1553,1644432566.8507915,258.07591009140015,99.49,0.0,25.39,22.0,23.0,23.0,22.25,8.8378906,9.765625,5.9570312,0.0,0.0,0.0,-0.03
1554,1644432567.0233755,258.2930603027344,100.52,0.0,25.44,22.5,22.5,23.0,21.75,9.0820312,9.6679687,5.9570312,0.0,0.0,0.0,0.05
1555,1644432567.1753294,258.41853618621826,100.08,0.0,25.39,21.25,23.0,22.0,22.25,9.0820312,9.6679687,6.0546875,0.0,0.0,0.0,0.08
1556,1644432567.3481967,258.528626203537,99.92,0.0,25.31,21.25,23.5,21.75,22.75,9.0820312,9.4726562,6.3476562,0.0,0.0,0.0,0.03
1557,1644432567.5228708,258.74630761146545,99.22,0.0,25.4,21.5,23.25,23.5,22.25,8.8378906,9.5703125,5.9570312,0.0,0.0,0.0,-0.05
1558,1644432567.673663,258.8552043437958,99.82,0.0,25.4,22.25,23.5,22.25,23.0,8.8378906,9.5703125,6.0546875,0.0,0.0,0.0,-0.08
1559,1644432567.8508027,259.07535433769226,100.66,0.0,25.39,22.75,23.25,22.75,23.75,9.0820312,9.765625,6.25,0.0,0.0,0.0,0.0
1560,1644432568.0050144,259.1843776702881,99.62,0.0,25.39,21.5,22.75,22.25,22.25,9.0820312,9.5703125,6.0546875,0.0,0.0,0.0,0.0
1561,1644432568.1880178,259.4055995941162,100.18,0.0,25.46,22.0,24.25,22.25,22.5,8.8378906,9.765625,6.1523437,0.0,0.0,0.0,0.0
1562,1644432568.33683,259.5176043510437,99.24,0.0,25.39,22.0,22.25,22.0,24.0,8.8378906,9.5703125,6.1523437,0.0,0.0,0.0,0.0
1563,1644432568.508039,259.7364242076874,100.3,0.0,25.46,22.0,23.5,22.5,22.75,8.8378906,9.765625,6.0546875,0.0,0.0,0.0,0.08
1564,1644432568.6690712,259.8456041812897,99.31,0.0,25.42,21.75,23.75,21.75,22.5,8.8378906,9.4726562,5.9570312,0.0,0.0,0.0,0.0
1565,1644432568.8427553,260.0670499801636,99.99,0.0,25.45,22.75,20.25,22.0,23.0,8.8378906,9.6679687,5.9570312,0.0,0.0,0.0,-0.08
1566,1644432568.998683,260.1772050857544,99.59,0.0,25.36,23.0,22.75,21.75,23.0,8.8378906,9.765625,5.9570312,0.0,0.0,0.0,0.03
1567,1644432569.1708128,260.39898896217346,99.62,0.0,25.39,21.75,21.5,22.25,22.25,9.0820312,9.6679687,6.0546875,0.0,0.0,0.0,0.11
1568,1644432569.327294,260.5064957141876,99.61,0.0,25.37,21.75,23.25,22.5,23.25,8.8378906,9.6679687,6.1523437,0.0,0.0,0.0,-0.05
1569,1644432569.5042868,260.7267882823944,99.59,0.0,25.38,22.0,22.75,23.0,22.25,8.8378906,9.6679687,6.25,0.0,0.0,0.0,-0.05
1570,1644432569.6740608,260.94859552383423,99.86,0.0,25.39,22.0,23.25,22.75,22.0,9.0820312,9.765625,5.9570312,0.0,0.0,0.0,-0.03
1571,1644432569.8318517,261.0584125518799,99.75,0.0,25.35,21.75,22.5,22.25,22.0,9.0820312,9.6679687,6.0546875,0.0,0.0,0.0,0.03
1572,1644432569.9908307,261.1693699359894,100.85,0.0,25.33,22.0,22.75,22.0,22.25,9.0820312,9.5703125,6.0546875,0.0,0.0,0.0,0.08
