,Time,Elapsed Time,Mass Flow,MFM Temperature,Inlet Temperature,Midpoint Temperature,Outlet Temperature,Heater Temperature,Supply Pressure,Inlet Pressure,Midpoint Pressure,Outlet Pressure,Valve Position,Heater Power,Heater Current,Desired T_exit
451,1644867004.6590052,75.64521360397339,-0.02,23.92,23.25,35.0,35.0,78.25,-44.140625,6.5429687,5.7617187,5.859375,3.653509457206006e-45,100.0,0.08,[29.0]
452,1644867004.843428,75.76749110221863,-0.03,23.88,22.25,34.5,35.25,78.5,-44.140625,6.5429687,5.7617187,5.859375,3.1054830386251046e-45,100.0,0.0,[29.0]
453,1644867004.9942098,75.98693299293518,-0.02,23.92,22.75,35.0,34.75,78.5,-44.140625,6.5429687,5.6640625,5.859375,2.243711495406638e-45,100.0,0.0,[29.0]
454,1644867005.1629345,76.09882020950317,-0.01,23.96,23.0,34.5,35.25,78.0,-44.3847656,6.4453125,5.6640625,5.859375,1.9071547710956425e-45,100.0,0.08,[29.0]
455,1644867005.344409,76.31350374221802,-0.02,23.9,23.25,34.25,34.75,78.5,-44.140625,6.4453125,5.7617187,5.859375,1.3779193221166018e-45,100.0,0.0,[29.0]
456,1644867005.4948874,76.51886296272278,-0.02,23.94,23.25,34.0,34.75,78.5,-44.3847656,6.3476562,5.6640625,5.859375,1.1712314237991116e-45,100.0,-0.05,[29.0]
457,1644867005.6762166,76.63468360900879,-0.02,23.96,22.75,33.75,35.25,78.25,-44.140625,6.3476562,5.6640625,5.859375,8.462147036948581e-46,100.0,-0.03,[29.0]
458,1644867005.845265,76.86924052238464,-0.03,23.96,23.0,33.75,34.5,78.5,-44.140625,6.3476562,5.6640625,5.859375,7.192824981406294e-46,100.0,0.05,[29.0]
459,1644867006.011139,76.98823666572571,-0.02,23.93,22.75,34.5,35.0,78.25,-44.140625,6.3476562,5.6640625,5.7617187,5.196816049066048e-46,100.0,-0.08,[29.0]
460,1644867006.1955986,77.203946352005,-0.02,24.0,22.75,35.0,34.75,78.5,-44.140625,6.3476562,5.6640625,5.859375,3.754699595450219e-46,100.0,0.0,[29.0]
461,1644867006.3461473,77.30973148345947,-0.02,23.94,22.75,35.0,35.0,78.0,-44.3847656,6.25,5.6640625,5.859375,3.1914946561326866e-46,100.0,0.0,[29.0]
462,1644867006.5121975,77.53617310523987,-0.02,23.9,22.75,34.5,35.0,78.0,-44.3847656,6.3476562,5.6640625,5.859375,2.7127704577127835e-46,100.0,0.05,[29.0]
463,1644867006.677022,77.65412259101868,-0.02,23.9,22.75,36.0,35.0,78.25,-44.3847656,6.25,5.6640625,5.859375,1.9599766556974863e-46,100.0,0.03,[29.0]
464,1644867006.846197,77.76993727684021,-0.02,23.92,23.0,35.75,35.0,78.75,-44.3847656,6.25,5.6640625,5.859375,1.6659801573428633e-46,100.0,-0.08,[29.0]
465,1644867007.0125296,77.98963117599487,-0.02,23.95,22.75,36.25,35.0,78.0,-44.3847656,6.25,5.6640625,5.859375,1.2036706636802188e-46,100.0,0.13,[29.0]
466,1644867007.1813664,78.10571527481079,-0.02,23.95,22.75,36.25,34.75,78.5,-44.3847656,6.3476562,5.6640625,5.859375,1.023120064128186e-46,100.0,0.05,[29.0]
467,1644867007.3469627,78.32517576217651,-0.03,23.97,22.75,36.25,35.0,78.5,-44.3847656,6.3476562,5.6640625,5.859375,7.3920424633261435e-47,100.0,0.05,[29.0]
468,1644867007.5127368,78.43657088279724,-0.03,23.92,22.5,36.25,34.5,78.5,-44.140625,6.3476562,5.6640625,5.7617187,6.283236093827222e-47,100.0,0.03,[29.0]
469,1644867007.681115,78.67154669761658,-0.02,23.96,23.0,36.25,34.75,78.25,-44.3847656,6.3476562,5.6640625,5.859375,4.539638077790167e-47,100.0,-0.03,[29.0]
470,1644867007.847407,78.78716087341309,-0.02,23.99,23.0,36.25,34.5,78.0,-44.140625,6.3476562,5.6640625,5.7617187,3.8586923661216425e-47,100.0,0.0,[29.0]
471,1644867008.01967,79.01239204406738,-0.02,23.9,22.5,36.5,34.5,78.5,-44.140625,6.25,5.6640625,5.7617187,2.787905234522887e-47,100.0,-0.05,[29.0]
472,1644867008.1833153,79.12173819541931,-0.03,23.96,22.75,36.0,34.5,78.25,-44.140625,6.25,5.6640625,5.7617187,2.369719449344454e-47,100.0,0.0,[29.0]
473,1644867008.3480606,79.34190082550049,-0.02,23.97,22.75,35.75,34.5,78.5,-44.140625,6.25,5.6640625,5.859375,1.712122302151368e-47,100.0,-0.05,[29.0]
474,1644867008.5143197,79.45016145706177,-0.01,23.89,23.25,35.5,34.5,78.75,-44.3847656,6.3476562,5.6640625,5.859375,1.4553039568286626e-47,100.0,3.75,[29.0]
475,1644867008.6801405,79.68849039077759,-0.02,23.9,22.75,35.75,35.0,78.25,-44.140625,6.3476562,5.6640625,5.7617187,1.0514571088087088e-47,100.0,4.34,[29.0]
476,1644867008.8529384,79.80437660217285,-0.02,23.98,22.5,35.75,34.5,78.5,-44.140625,6.3476562,5.6640625,5.7617187,8.937385424874025e-48,100.0,4.92,[29.0]
477,1644867009.0496128,80.02731680870056,-0.03,24.0,22.75,36.25,34.0,78.5,-44.3847656,6.3476562,5.6640625,5.7617187,6.457260969471483e-48,100.0,5.19,[29.0]
478,1644867009.1810756,80.15516376495361,-0.02,23.94,23.25,36.0,34.25,78.75,-44.3847656,6.3476562,5.6640625,5.7617187,5.488671824050761e-48,100.0,5.29,[29.0]
479,1644867009.3551805,80.27379775047302,-0.02,23.93,23.0,36.0,34.25,78.25,-44.3847656,6.3476562,5.6640625,5.7617187,4.6653710504431466e-48,100.0,5.16,[29.0]
480,1644867009.5157597,80.50848412513733,-0.02,23.99,23.0,35.75,34.5,78.25,-44.3847656,6.3476562,5.6640625,5.7617187,3.3707305839451735e-48,100.0,5.0,[29.0]
481,1644867009.6848211,80.62087297439575,-0.02,23.96,22.5,36.0,34.5,78.75,-44.140625,6.3476562,5.6640625,5.7617187,2.8651209963533974e-48,100.0,4.73,[29.0]
482,1644867009.8504214,80.84013438224792,-0.02,24.02,23.0,35.0,34.25,78.75,-44.140625,6.3476562,5.6640625,5.7617187,2.0700499198653295e-48,100.0,4.04,[29.0]
483,1644867010.01644,80.95568013191223,-0.02,23.99,23.25,35.25,34.5,78.5,-44.3847656,6.3476562,5.6640625,5.7617187,1.75954243188553e-48,100.0,2.93,[29.0]
484,1644867010.1970766,81.18979907035828,-0.02,23.98,22.75,34.5,34.5,78.25,-44.140625,6.3476562,5.6640625,5.859375,1.2712694070372955e-48,100.0,1.89,[29.0]
485,1644867010.3501348,81.30455183982849,-0.02,24.03,23.0,35.0,34.5,78.25,-44.3847656,6.3476562,5.6640625,5.859375,1.0805789959817012e-48,100.0,1.04,[29.0]
486,1644867010.5315616,81.53681755065918,-0.02,23.96,22.75,35.25,34.75,78.5,-44.140625,6.3476562,5.6640625,5.859375,7.80718324596779e-49,100.0,0.19,[29.0]
487,1644867010.702753,81.65577960014343,-0.03,23.89,23.0,34.5,34.5,78.25,-44.140625,6.3476562,5.6640625,5.7617187,6.6361057590726215e-49,100.0,-0.88,[29.0]
488,1644867010.8662372,81.89021277427673,-0.02,23.88,23.0,34.25,35.0,78.0,-44.140625,6.3476562,5.6640625,5.859375,5.640689895211728e-49,100.0,-3.88,[29.0]
489,1644867011.0320873,82.00918889045715,-0.02,23.96,23.0,34.5,34.75,78.5,-44.140625,6.3476562,5.7617187,5.859375,4.0753984492904734e-49,100.0,-5.24,[29.0]
490,1644867011.1978648,82.12457418441772,-0.01,23.93,22.5,34.5,34.5,78.75,-44.140625,6.3476562,5.6640625,5.859375,3.4640886818969024e-49,100.0,-4.95,[29.0]
491,1644867011.3665402,82.34012699127197,-0.02,23.94,23.0,34.25,34.75,78.25,-44.140625,6.3476562,5.6640625,5.859375,2.502804072670512e-49,100.0,-2.71,[29.0]
492,1644867011.532927,82.55690264701843,-0.03,23.98,23.0,34.25,34.5,78.5,-44.140625,6.3476562,5.6640625,5.859375,2.127383461769935e-49,100.0,0.05,[29.0]
493,1644867011.698179,82.67527723312378,-0.03,23.98,23.0,34.25,34.75,78.75,-44.3847656,6.3476562,5.6640625,5.859375,1.5370345511287782e-49,100.0,0.0,[29.0]
494,1644867011.867494,82.79116106033325,-0.01,24.0,22.75,35.0,35.0,78.25,-44.3847656,6.3476562,5.6640625,5.859375,1.3064793684594615e-49,100.0,0.03,[29.0]
495,1644867012.0367055,83.01080322265625,-0.02,23.95,22.75,34.25,34.25,78.75,-44.3847656,6.3476562,5.6640625,5.859375,9.43931343711961e-50,100.0,-0.03,[29.0]
496,1644867012.2037625,83.22773814201355,-0.02,23.93,22.75,34.25,34.25,78.75,-44.140625,6.3476562,5.6640625,5.859375,8.023416421551669e-50,100.0,0.08,[29.0]
497,1644867012.3684301,83.35814666748047,-0.02,23.98,22.75,34.25,35.0,78.75,-44.3847656,6.3476562,5.6640625,5.859375,5.796918364571081e-50,100.0,-0.08,[29.0]
498,1644867012.534548,83.47708058357239,-0.04,23.94,23.25,34.25,34.75,78.5,-44.140625,6.3476562,5.6640625,5.859375,4.927380609885419e-50,100.0,0.11,[29.0]
499,1644867012.7019887,83.71033644676208,-0.02,23.88,22.5,33.75,34.25,78.75,-44.140625,6.25,5.6640625,5.859375,3.560032490642215e-50,100.0,0.0,[29.0]
500,1644867012.8692508,83.8272135257721,-0.02,24.0,23.25,34.5,34.25,78.75,-44.140625,6.3476562,5.6640625,5.859375,3.026027617045883e-50,100.0,0.03,[29.0]
501,1644867013.0347974,84.04314708709717,-0.02,24.0,23.25,34.25,34.0,78.5,-44.140625,6.3476562,5.7617187,5.7617187,2.1863049533156506e-50,100.0,-0.03,[29.0]
502,1644867013.204426,84.15753483772278,-0.02,23.9,23.0,34.25,34.75,78.5,-44.140625,6.3476562,5.6640625,5.859375,1.8583592103183032e-50,100.0,0.05,[29.0]
503,1644867013.3693929,84.37774133682251,-0.02,23.99,22.75,33.75,34.75,78.5,-44.140625,6.3476562,5.6640625,5.7617187,1.342664529454974e-50,100.0,0.0,[29.0]
504,1644867013.5536542,84.49338006973267,-0.02,23.9,23.0,33.5,34.5,78.75,-44.3847656,6.25,5.6640625,5.7617187,1.141264850036728e-50,100.0,0.03,[29.0]
505,1644867013.7041373,84.71249079704285,-0.03,23.96,23.25,33.5,34.0,78.75,-44.3847656,6.3476562,5.6640625,5.859375,8.245638541515359e-51,100.0,0.03,[29.0]
506,1644867013.8882468,84.82487034797668,-0.02,23.96,23.0,33.75,34.5,78.75,-44.3847656,6.3476562,5.6640625,5.859375,7.008792760288056e-51,100.0,-0.13,[29.0]
507,1644867014.0536032,85.04943680763245,-0.02,23.92,23.25,33.25,34.5,78.25,-44.140625,6.3476562,5.6640625,5.859375,5.0638527693081205e-51,100.0,0.0,[29.0]
508,1644867014.2161784,85.15569996833801,-0.02,23.9,23.25,33.0,34.75,78.75,-44.140625,6.3476562,5.6640625,5.859375,4.304274853911902e-51,100.0,-0.05,[29.0]
509,1644867014.385278,85.39362955093384,-0.03,23.93,23.0,33.75,34.5,78.75,-44.3847656,6.3476562,5.5664062,5.859375,3.109838581951349e-51,100.0,0.03,[29.0]
510,1644867014.5574782,85.50951743125916,-0.02,23.92,23.0,34.0,34.5,78.75,-44.140625,6.3476562,5.6640625,5.859375,2.6433627946586467e-51,100.0,0.11,[29.0]
511,1644867014.7203362,85.74120783805847,-0.02,23.99,23.0,33.5,34.5,78.75,-44.3847656,6.4453125,5.6640625,5.859375,2.2468583754598496e-51,100.0,0.0,[29.0]
512,1644867014.8857756,85.85986804962158,-0.02,23.98,22.75,33.5,33.5,78.5,-44.3847656,6.3476562,5.6640625,5.859375,1.6233551762697413e-51,100.0,0.0,[29.0]
513,1644867015.0545294,85.97866916656494,-0.02,24.01,23.5,33.5,34.25,78.75,-44.140625,6.3476562,5.6640625,5.859375,1.3798518998292802e-51,100.0,0.05,[29.0]
514,1644867015.220661,86.21338891983032,-0.02,23.98,23.0,33.5,34.0,79.0,-44.140625,6.3476562,5.6640625,5.7617187,9.96942997626655e-52,100.0,-0.03,[29.0]
515,1644867015.385819,86.32853746414185,-0.03,23.97,22.5,33.25,34.5,78.5,-44.140625,6.3476562,5.6640625,5.859375,8.474015479826568e-52,100.0,-0.13,[29.0]
516,1644867015.5543282,86.54454755783081,-0.03,23.96,22.75,33.25,33.75,78.25,-44.140625,6.3476562,5.6640625,5.7617187,6.1224761841746944e-52,100.0,0.13,[29.0]
517,1644867015.7202823,86.65642881393433,-0.03,23.98,23.0,33.75,34.75,78.75,-44.140625,6.3476562,5.6640625,5.859375,5.20410475654849e-52,100.0,0.13,[29.0]
518,1644867015.8860438,86.89439702033997,-0.02,23.96,22.75,33.5,34.25,78.75,-44.140625,6.3476562,5.6640625,5.859375,3.759965686606284e-52,100.0,0.08,[29.0]
519,1644867016.0552278,87.0101912021637,-0.02,23.93,22.75,33.75,34.0,79.0,-44.140625,6.3476562,5.6640625,5.7617187,3.1959708336153416e-52,100.0,0.0,[29.0]
520,1644867016.227987,87.25196266174316,-0.01,23.9,23.0,33.5,34.5,78.5,-44.140625,6.3476562,5.6640625,5.859375,2.7165752085730402e-52,100.0,0.0,[29.0]
521,1644867016.3807971,87.37247204780579,-0.02,23.98,22.5,34.0,34.5,78.75,-44.140625,6.3476562,5.6640625,5.859375,1.9627255881940215e-52,100.0,0.11,[29.0]
522,1644867016.5551152,87.47904086112976,-0.02,23.95,23.25,34.0,33.75,78.75,-44.140625,6.3476562,5.6640625,5.7617187,1.6683167499649182e-52,100.0,0.05,[29.0]
523,1644867016.7213047,87.69840812683105,-0.02,23.98,23.0,34.25,34.5,78.5,-44.140625,6.3476562,5.7617187,5.7617187,1.2053588518496534e-52,100.0,0.08,[29.0]
524,1644867016.8904314,87.81379652023315,-0.01,24.0,22.75,34.25,33.75,78.75,-44.140625,6.3476562,5.6640625,5.7617187,1.0245550240722055e-52,100.0,0.05,[29.0]
525,1644867017.0560143,88.04573798179626,-0.02,24.02,22.5,34.25,34.25,78.75,-44.140625,6.3476562,5.6640625,5.859375,7.402410048921685e-53,100.0,0.05,[29.0]
526,1644867017.2215807,88.16098403930664,-0.03,24.0,22.75,34.25,34.5,78.5,-44.3847656,6.3476562,5.6640625,5.7617187,6.292048541583432e-53,100.0,0.0,[29.0]
527,1644867017.3979104,88.39063000679016,-0.02,23.91,22.5,34.25,34.75,78.75,-44.140625,6.3476562,5.6640625,5.7617187,4.546005071294029e-53,100.0,-0.03,[29.0]
528,1644867017.5556107,88.49539160728455,-0.04,24.01,23.0,34.5,34.0,78.75,-44.3847656,6.3476562,5.6640625,5.859375,3.8641043105999252e-53,100.0,0.08,[29.0]
529,1644867017.7561345,88.72672033309937,-0.02,23.96,22.75,35.0,34.25,79.0,-44.140625,6.3476562,5.6640625,5.7617187,2.791815364408446e-53,100.0,0.0,[29.0]
530,1644867017.8876448,88.842609167099,-0.02,23.97,22.5,34.75,34.0,78.75,-44.140625,6.3476562,5.6640625,5.7617187,2.3730430597471794e-53,100.0,0.05,[29.0]
531,1644867018.0562072,89.06204557418823,-0.02,23.96,22.75,34.25,34.5,78.75,-44.3847656,6.3476562,5.6640625,5.859375,1.714523610667337e-53,100.0,0.16,[29.0]
532,1644867018.2223027,89.18044900894165,-0.02,23.93,23.0,34.5,33.5,78.75,-44.140625,6.3476562,5.6640625,5.7617187,1.4573450690672365e-53,100.0,0.08,[29.0]
533,1644867018.4135258,89.40624809265137,-0.03,24.0,22.5,35.0,33.75,78.75,-44.140625,6.3476562,5.6640625,5.7617187,1.0529318124010784e-53,100.0,-0.05,[29.0]
534,1644867018.5562441,89.51471018791199,-0.02,24.0,23.0,34.75,34.25,78.75,-44.140625,6.3476562,5.6640625,5.859375,8.949920405409167e-54,100.0,0.11,[29.0]
535,1644867018.7379947,89.74635195732117,-0.03,23.96,22.5,34.75,34.0,78.75,-44.140625,6.3476562,5.6640625,5.859375,6.466317492908124e-54,100.0,-0.03,[29.0]
536,1644867018.897558,89.86183857917786,-0.02,24.06,23.0,34.75,34.0,78.75,-44.140625,6.3476562,5.6640625,5.7617187,5.496369868971905e-54,100.0,0.08,[29.0]
537,1644867019.08761,90.0959575176239,-0.02,23.93,22.75,34.75,34.5,79.0,-44.140625,6.3476562,5.6640625,5.859375,3.971127230332202e-54,100.0,0.05,[29.0]
538,1644867019.2408557,90.21623206138611,-0.03,23.96,22.75,35.0,34.25,79.25,-44.140625,6.3476562,5.7617187,5.7617187,3.3754581457823714e-54,100.0,0.03,[29.0]
539,1644867019.3990836,90.33080506324768,-0.02,23.96,22.5,34.75,34.0,79.0,-44.140625,6.3476562,5.6640625,5.7617187,2.869139423915016e-54,100.0,0.05,[29.0]
540,1644867019.5765321,90.58120536804199,-0.01,23.92,22.5,34.5,34.25,79.0,-44.140625,6.3476562,5.6640625,5.859375,2.072953233778599e-54,100.0,0.0,[29.0]
541,1644867019.739236,90.6967704296112,-0.02,24.02,23.0,35.0,34.0,79.25,-44.140625,6.3476562,5.6640625,5.7617187,1.7620102487118092e-54,100.0,-0.03,[29.0]
542,1644867019.9074707,90.91582012176514,-0.03,24.02,23.0,34.75,34.0,79.0,-44.140625,6.3476562,5.6640625,5.859375,1.2730524046942821e-54,100.0,0.08,[29.0]
543,1644867020.0919278,91.02819991111755,-0.02,23.98,23.0,34.5,34.25,79.0,-44.140625,6.3476562,5.6640625,5.7617187,1.0820945439901397e-54,100.0,0.13,[29.0]
544,1644867020.2580485,91.28202414512634,-0.03,23.94,22.5,34.75,34.0,78.5,-44.3847656,6.3476562,5.6640625,5.859375,9.197803623916188e-55,100.0,0.08,[29.0]
545,1644867020.4154778,91.40146517753601,-0.02,23.92,22.75,34.75,34.25,79.0,-44.140625,6.3476562,5.6640625,5.859375,6.645413118279447e-55,100.0,0.05,[29.0]
546,1644867020.5776865,91.51352167129517,-0.02,23.97,22.75,34.25,34.0,79.0,-44.140625,6.3476562,5.6640625,5.859375,5.6486011505375295e-55,100.0,-0.11,[29.0]
547,1644867020.7431185,91.73333239555359,-0.02,23.96,22.75,34.5,34.25,79.0,-44.140625,6.3476562,5.6640625,5.7617187,4.081114331263365e-55,100.0,0.0,[29.0]
548,1644867020.908497,91.84828901290894,-0.04,23.89,23.25,34.5,34.25,79.0,-44.140625,6.3476562,5.6640625,5.859375,3.4689471815738606e-55,100.0,0.11,[29.0]
549,1644867021.0779808,92.08313083648682,-0.02,23.98,23.0,34.75,34.0,79.25,-44.3847656,6.25,5.6640625,5.859375,2.5063143386871145e-55,100.0,0.03,[29.0]
550,1644867021.243658,92.19871759414673,-0.02,23.98,23.0,35.25,34.25,78.75,-44.3847656,6.4453125,5.6640625,5.859375,2.1303671878840473e-55,100.0,-0.03,[29.0]
551,1644867021.4154983,92.41854429244995,-0.02,23.94,22.75,34.5,34.0,79.25,-44.3847656,6.3476562,5.6640625,5.859375,1.5391902932462241e-55,100.0,0.0,[29.0]
552,1644867021.576998,92.53061747550964,-0.02,23.94,22.75,35.0,34.25,78.5,-44.3847656,6.3476562,5.7617187,5.7617187,1.3083117492592905e-55,100.0,0.0,[29.0]
553,1644867021.7598536,92.75006556510925,-0.02,24.0,22.5,35.25,33.75,79.25,-44.140625,6.3476562,5.6640625,5.7617187,9.452552388398373e-56,100.0,-0.03,[29.0]
554,1644867021.9068315,92.86195087432861,-0.02,23.94,23.25,35.5,34.25,79.0,-44.140625,6.3476562,5.6640625,5.859375,8.034669530138617e-56,100.0,-0.05,[29.0]
555,1644867022.075693,93.0840413570404,-0.02,24.04,23.0,35.0,33.5,79.0,-44.140625,6.4453125,5.6640625,5.859375,5.80504873552515e-56,100.0,0.0,[29.0]
556,1644867022.2606008,93.19992256164551,-0.03,23.95,23.0,36.5,34.0,79.25,-44.140625,6.3476562,5.6640625,5.859375,4.934291425196378e-56,100.0,0.11,[29.0]
557,1644867022.4145753,93.43555045127869,-0.01,23.98,23.0,36.5,33.75,78.75,-44.140625,6.3476562,5.6640625,5.859375,4.194147711416921e-56,100.0,-0.11,[29.0]
558,1644867022.5788822,93.54736018180847,-0.02,24.0,23.25,37.0,33.5,78.75,-44.3847656,6.3476562,5.7617187,5.859375,3.0302717214987255e-56,100.0,-0.05,[29.0]
559,1644867022.7612708,93.766606092453,-0.02,23.9,23.0,37.75,33.75,79.0,-44.140625,6.3476562,5.6640625,5.859375,2.1893713187828293e-56,100.0,0.03,[29.0]
560,1644867022.930947,93.8855049610138,-0.02,24.0,23.25,37.25,33.75,79.0,-44.3847656,6.3476562,5.6640625,5.859375,1.860965620965405e-56,100.0,0.0,[29.0]
561,1644867023.080658,94.00728487968445,-0.02,23.96,23.0,38.0,33.5,78.75,-44.3847656,6.3476562,5.6640625,5.859375,1.5818207778205942e-56,100.0,0.03,[29.0]
562,1644867023.2457318,94.23673295974731,-0.02,23.9,23.25,37.25,34.0,78.75,-44.140625,6.3476562,5.5664062,5.859375,1.1428655119753793e-56,100.0,0.05,[29.0]
563,1644867023.4332194,94.45719504356384,-0.02,24.01,22.5,37.5,34.25,79.0,-44.140625,6.3476562,5.6640625,5.7617187,9.714356851790725e-57,100.0,0.03,[29.0]
564,1644867023.5925648,94.58529424667358,-0.02,24.02,23.0,37.5,33.75,78.75,-44.140625,6.3476562,5.6640625,5.7617187,7.018622825418799e-57,100.0,-0.03,[29.0]
565,1644867023.762341,94.70082974433899,-0.02,24.03,22.5,38.25,34.25,78.5,-44.140625,6.25,5.6640625,5.7617187,5.96582940160598e-57,100.0,0.0,[29.0]
566,1644867023.9266708,94.91940021514893,-0.02,23.94,23.0,38.25,34.0,79.0,-44.140625,6.3476562,5.6640625,5.859375,4.3103117426603205e-57,100.0,0.08,[29.0]
567,1644867024.0958161,95.0222156047821,-0.03,23.98,22.75,38.5,33.5,78.75,-44.140625,6.3476562,5.6640625,5.859375,3.663764981261273e-57,100.0,0.03,[29.0]
568,1644867024.2611673,95.25088477134705,-0.02,24.01,22.75,38.75,34.0,78.75,-44.3847656,6.3476562,5.6640625,5.859375,2.6470701989612696e-57,100.0,0.05,[29.0]
569,1644867024.427418,95.36968851089478,-0.02,23.97,22.75,38.75,33.75,79.0,-44.140625,6.3476562,5.6640625,5.859375,2.250009669117079e-57,100.0,0.05,[29.0]
570,1644867024.5930536,95.6014039516449,-0.02,24.0,22.5,39.25,34.0,78.75,-44.140625,6.3476562,5.6640625,5.7617187,1.62563198593709e-57,100.0,0.0,[29.0]
571,1644867024.7623355,95.71728944778442,-0.02,24.0,23.0,39.25,33.75,79.0,-44.140625,6.3476562,5.6640625,5.859375,1.3817871880465264e-57,100.0,-0.08,[29.0]
572,1644867024.928339,95.93669271469116,-0.02,23.98,23.0,38.5,33.5,78.5,-44.3847656,6.3476562,5.6640625,5.859375,9.983412433636152e-58,100.0,-0.08,[29.0]
573,1644867025.096823,96.04906940460205,-0.02,24.02,22.75,39.25,34.0,78.75,-44.140625,6.3476562,5.6640625,5.9570312,8.485900568590729e-58,100.0,0.0,[29.0]
574,1644867025.2657235,96.26727676391602,-0.03,23.96,22.75,38.75,33.25,78.75,-44.3847656,6.3476562,5.6640625,5.859375,6.131063160806802e-58,100.0,0.05,[29.0]
575,1644867025.425094,96.37094235420227,-0.02,23.96,22.5,38.75,34.0,79.25,-44.140625,6.3476562,5.6640625,5.859375,5.2114036866857814e-58,100.0,0.03,[29.0]
576,1644867025.593734,96.60208582878113,-0.02,24.04,22.75,38.5,33.25,78.75,-44.3847656,6.3476562,5.6640625,5.859375,3.765239163630477e-58,100.0,0.16,[29.0]
577,1644867025.766658,96.7213487625122,-0.02,24.03,23.0,37.5,33.5,79.25,-44.140625,6.3476562,5.6640625,5.7617187,3.200453289085906e-58,100.0,0.11,[29.0]
578,1644867025.9291828,96.95315837860107,-0.02,23.98,23.0,37.0,33.75,79.0,-44.140625,6.3476562,5.6640625,5.7617187,2.72038529572302e-58,100.0,-0.03,[29.0]
579,1644867026.1099124,97.06837606430054,-0.03,24.02,22.75,37.0,33.5,78.75,-44.140625,6.4453125,5.7617187,5.859375,1.965478376159882e-58,100.0,0.05,[29.0]
580,1644867026.262885,97.18692469596863,-0.03,24.0,22.75,37.25,33.75,79.0,-44.140625,6.4453125,5.7617187,5.859375,1.6706566197358998e-58,100.0,-0.05,[29.0]
581,1644867026.4291532,97.40625262260437,-0.02,24.08,23.0,37.0,33.5,79.0,-44.140625,6.4453125,5.7617187,5.859375,1.2070494077591876e-58,100.0,0.0,[29.0]
582,1644867026.5980895,97.52177619934082,-0.01,24.03,22.75,37.25,33.5,79.0,-44.140625,6.5429687,5.7617187,5.859375,1.0259919965953094e-58,100.0,0.08,[29.0]
583,1644867026.7635286,97.75374150276184,-0.02,24.0,23.0,36.5,33.5,78.75,-44.140625,6.5429687,5.7617187,5.859375,7.4127921754011115e-59,100.0,0.03,[29.0]
584,1644867026.9482937,97.96925973892212,-0.03,23.96,23.25,36.5,33.75,78.75,-44.140625,6.5429687,5.7617187,5.859375,5.355742346727303e-59,100.0,5.27,[29.0]
585,1644867027.1016588,98.08805060386658,-0.02,23.92,23.0,35.75,34.0,79.25,-44.140625,6.5429687,5.7617187,5.7617187,4.552380994718208e-59,100.0,5.35,[29.0]
586,1644867027.2643561,98.20382189750671,-0.02,23.94,23.0,35.75,34.0,79.25,-44.140625,6.5429687,5.7617187,5.7617187,3.869523845510477e-59,100.0,5.05,[29.0]
587,1644867027.4490855,98.42317962646484,-0.03,23.95,23.0,35.75,33.25,79.25,-44.140625,6.5429687,5.7617187,5.7617187,2.7957309783813196e-59,100.0,4.92,[29.0]
588,1644867027.611592,98.53831195831299,-0.02,24.01,23.0,35.75,33.5,79.5,-44.140625,6.5429687,5.7617187,5.7617187,2.3763713316241215e-59,100.0,4.5,[29.0]
589,1644867027.7807763,98.75486063957214,-0.02,24.0,23.0,35.5,33.5,79.25,-44.140625,6.5429687,5.7617187,5.7617187,1.716928287098428e-59,100.0,3.46,[29.0]
590,1644867027.950031,98.97149682044983,-0.02,24.01,23.0,35.75,33.75,79.25,-44.140625,6.5429687,5.7617187,5.859375,1.459389044033664e-59,100.0,2.42,[29.0]
591,1644867028.1283011,99.08977580070496,-0.02,24.0,23.25,35.5,33.5,79.0,-44.140625,6.5429687,5.7617187,5.859375,1.054408584314322e-59,100.0,1.41,[29.0]
592,1644867028.2814126,99.205482006073,-0.02,24.08,23.0,35.5,33.5,79.5,-44.140625,6.5429687,5.7617187,5.859375,8.962472966671738e-60,100.0,0.66,[29.0]
593,1644867028.437587,99.42464303970337,-0.02,23.98,23.25,35.75,33.75,79.25,-44.140625,6.5429687,5.7617187,5.859375,6.47538671842033e-60,100.0,-0.21,[29.0]
594,1644867028.613564,99.54028058052063,-0.02,23.98,22.5,36.0,34.0,79.25,-44.140625,6.5429687,5.859375,5.859375,5.50407871065728e-60,100.0,-3.51,[29.0]
595,1644867028.782478,99.76768326759338,-0.02,24.02,22.75,36.75,33.25,79.0,-44.140625,6.5429687,5.859375,5.859375,3.976696868449885e-60,100.0,-5.08,[29.0]
596,1644867028.9497933,99.97376894950867,-0.01,23.98,23.0,36.5,33.75,79.0,-44.140625,6.5429687,5.859375,5.859375,3.380192338182402e-60,100.0,-5.03,[29.0]
597,1644867029.11383,100.09092926979065,-0.02,23.99,23.0,36.75,33.25,79.25,-44.3847656,6.4453125,5.859375,5.859375,2.4421889643367858e-60,100.0,-3.62,[29.0]
598,1644867029.2859218,100.30989742279053,-0.02,24.01,23.0,37.0,33.75,79.5,-44.140625,6.4453125,5.7617187,5.859375,2.075860619686268e-60,100.0,-0.59,[29.0]
599,1644867029.449028,100.4261302947998,-0.02,24.01,23.0,36.75,33.5,79.0,-44.140625,6.4453125,5.7617187,5.7617187,1.4998092977233288e-60,100.0,2.34,[29.0]
