,Time,Mass Flow,Flow Temperature,Temperature 1,Internal Temperature 1,Temperature 2,Internal Temperature 2,Temperature 3,Internal Temperature 3,Pressure,Valve Position
474,1638820417.3585372,125.28,24.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.75
475,1638820417.4805303,124.67,24.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0
476,1638820417.6235332,124.06,24.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.25
477,1638820417.7655313,124.55,24.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5
478,1638820417.8965318,123.76,24.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.75
479,1638820418.0505323,124.45,24.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.25
480,1638820418.1795301,124.19,24.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.5
481,1638820418.318532,124.22,24.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.75
482,1638820418.462534,125.05,24.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.25
483,1638820418.5855296,123.52,24.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.5
484,1638820418.7456448,123.06,24.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.75
485,1638820418.8726234,123.68,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0
486,1638820419.002647,123.37,24.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.25
487,1638820419.141647,122.72,24.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5
488,1638820419.2816556,123.58,24.54,0.0,0.0,0.0,0.0,0.0,0.0,0.1953125,52.75
489,1638820419.439619,123.55,24.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0
490,1638820419.5656517,123.55,24.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.25
491,1638820419.707647,123.86,24.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.75
492,1638820419.834652,122.51,24.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0
493,1638820419.9776168,123.26,24.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.25
494,1638820420.134618,121.96,24.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.5
495,1638820420.26464,123.22,24.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.75
496,1638820420.3876224,122.43,24.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0
497,1638820420.5316467,122.31,24.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.25
498,1638820420.6756177,122.55,24.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.5
499,1638820420.7996202,123.01,24.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.75
500,1638820420.9656663,122.96,24.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0
501,1638820421.0896394,121.22,24.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.5
502,1638820421.2276192,122.59,24.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.75
503,1638820421.3706276,121.8,24.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0
504,1638820421.4976192,121.89,24.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.25
505,1638820421.6556191,121.72,24.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.5
506,1638820421.7826197,122.54,24.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.75
507,1638820421.9096467,122.04,24.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0
508,1638820422.0516531,120.77,24.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.25
509,1638820422.1936169,121.43,24.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.75
510,1638820422.3546214,121.54,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0
511,1638820422.481619,122.25,24.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.25
512,1638820422.606619,121.35,24.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.5
