,Time,Mass Flow,Flow Temperature,Temperature 1,Internal Temperature 1,Temperature 2,Internal Temperature 2,Temperature 3,Internal Temperature 3,Tank Pressure,Inlet Pressure,Valve Position,Heater Current
37,1643230412.3863783,0.25,0.0,29.5,0.0,28.5,0.0,27.75,0.0,59.6191406,48.4375,90.0,507.0
38,1643230412.5582318,0.25,0.0,29.5,0.0,28.5,0.0,27.75,0.0,60.1074218,48.5351562,90.0,508.0
39,1643230412.7349236,0.26,0.0,29.5,0.0,28.5,0.0,27.75,0.0,60.1074218,48.5351562,90.0,510.0
40,1643230412.8837097,0.26,0.0,29.5,0.0,28.5,0.0,27.75,0.0,60.1074218,48.4375,90.0,509.0
41,1643230413.0545902,0.26,0.0,29.5,0.0,28.5,0.0,27.75,0.0,59.8632812,48.2421875,90.0,509.0
42,1643230413.2264395,0.25,0.0,29.5,0.0,28.5,0.0,27.75,0.0,59.6191406,48.1445312,90.0,505.0
43,1643230413.3884451,0.26,0.0,29.5,0.0,28.5,0.0,27.75,0.0,59.6191406,48.3398437,90.0,510.0
44,1643230413.5547144,0.26,0.0,29.5,0.0,28.5,0.0,27.75,0.0,59.6191406,48.2421875,90.0,512.0
45,1643230413.7242537,0.26,0.0,29.5,0.0,28.5,0.0,27.75,0.0,59.8632812,48.4375,90.0,510.0
46,1643230413.898225,0.26,0.0,29.5,0.0,28.5,0.0,27.75,0.0,59.8632812,48.4375,90.0,510.0
47,1643230414.050209,0.26,0.0,29.5,0.0,28.5,0.0,27.75,0.0,59.8632812,48.2421875,90.0,510.0
48,1643230414.2210066,0.26,0.0,29.5,0.0,28.5,0.0,27.5,0.0,59.6191406,48.2421875,90.0,505.0
49,1643230414.3981156,0.25,0.0,29.75,0.0,28.5,0.0,28.0,0.0,59.6191406,48.3398437,90.0,507.0
50,1643230414.5675423,0.25,0.0,29.5,0.0,28.5,0.0,27.75,0.0,59.8632812,48.5351562,90.0,505.0
51,1643230414.7231145,0.26,0.0,29.5,0.0,28.5,0.0,27.75,0.0,60.1074218,48.4375,90.0,510.0
52,1643230414.8940716,0.26,0.0,29.5,0.0,28.5,0.0,27.75,0.0,60.3515625,48.5351562,90.0,509.0
53,1643230415.0699453,0.26,0.0,29.25,0.0,28.5,0.0,27.75,0.0,60.1074218,48.1445312,90.0,508.0
54,1643230415.2228596,0.25,0.0,29.5,0.0,28.5,0.0,27.75,0.0,60.1074218,48.4375,90.0,512.0
55,1643230415.3957376,0.26,0.0,29.5,0.0,28.5,0.0,27.75,0.0,59.8632812,48.3398437,90.0,511.0
56,1643230415.5707135,0.25,0.0,29.25,0.0,28.5,0.0,27.75,0.0,59.8632812,48.2421875,90.0,508.0
57,1643230415.7208807,0.25,0.0,29.5,0.0,28.5,0.0,27.75,0.0,59.6191406,48.1445312,90.0,506.0
58,1643230415.891344,0.25,0.0,29.5,0.0,28.5,0.0,27.75,0.0,59.6191406,48.3398437,90.0,509.0
59,1643230416.061861,0.25,0.0,29.5,0.0,28.5,0.0,27.75,0.0,59.6191406,48.2421875,90.0,509.0
60,1643230416.2371817,0.25,0.0,29.5,0.0,28.5,0.0,28.0,0.0,59.6191406,48.2421875,90.0,504.0
