,Time,Mass Flow,Flow Temperature,Temperature 1,Internal Temperature 1,Temperature 2,Internal Temperature 2,Temperature 3,Internal Temperature 3,Tank Pressure,Inlet Pressure,Valve Position,Heater Current
33,1643230882.3791435,0.29,0.0,28.0,0.0,27.75,0.0,27.5,0.0,63.0371093,50.0,90.0,528.0
34,1643230882.549703,0.29,0.0,27.75,0.0,27.75,0.0,27.25,0.0,63.0371093,50.0,90.0,527.0
35,1643230882.7279284,0.28,0.0,27.75,0.0,27.75,0.0,27.25,0.0,63.0371093,50.0976562,90.0,531.0
36,1643230882.8787425,0.29,0.0,28.25,0.0,27.75,0.0,27.5,0.0,63.0371093,50.2929687,90.0,529.0
37,1643230883.0488033,0.29,0.0,28.5,0.0,28.0,0.0,27.5,0.0,63.0371093,50.1953125,90.0,532.0
38,1643230883.219095,0.29,0.0,28.25,0.0,28.0,0.0,27.5,0.0,63.0371093,50.1953125,90.0,533.0
39,1643230883.395022,0.29,0.0,27.75,0.0,28.0,0.0,27.25,0.0,63.28125,50.0976562,90.0,526.0
40,1643230883.5591254,0.28,0.0,28.25,0.0,27.75,0.0,27.25,0.0,63.0371093,49.9023437,90.0,530.0
41,1643230883.7153385,0.29,0.0,28.5,0.0,28.0,0.0,27.5,0.0,62.7929687,50.0,90.0,530.0
42,1643230883.886058,0.29,0.0,28.75,0.0,28.0,0.0,28.0,0.0,62.7929687,50.0,90.0,532.0
43,1643230884.0615358,0.29,0.0,28.75,0.0,28.0,0.0,27.75,0.0,62.7929687,49.9023437,90.0,528.0
44,1643230884.2319942,0.29,0.0,29.0,0.0,28.0,0.0,28.0,0.0,63.0371093,50.0976562,90.0,527.0
45,1643230884.3847997,0.29,0.0,29.0,0.0,28.0,0.0,28.0,0.0,63.0371093,50.0976562,90.0,527.0
46,1643230884.579266,0.28,0.0,28.75,0.0,28.0,0.0,28.0,0.0,63.0371093,50.0976562,90.0,525.0
47,1643230884.729229,0.29,0.0,28.75,0.0,28.0,0.0,28.0,0.0,63.28125,50.1953125,90.0,527.0
48,1643230884.886263,0.29,0.0,29.0,0.0,28.0,0.0,27.75,0.0,63.28125,50.1953125,90.0,528.0
49,1643230885.0562053,0.29,0.0,29.0,0.0,28.0,0.0,28.0,0.0,63.28125,50.0976562,90.0,530.0
50,1643230885.2320287,0.28,0.0,29.0,0.0,28.25,0.0,27.75,0.0,63.28125,49.9023437,90.0,530.0
51,1643230885.3865192,0.29,0.0,28.75,0.0,28.0,0.0,28.0,0.0,62.7929687,50.0,90.0,530.0
52,1643230885.5586832,0.29,0.0,28.75,0.0,28.0,0.0,28.0,0.0,62.7929687,50.0976562,90.0,529.0
53,1643230885.7349832,0.3,0.0,29.0,0.0,28.0,0.0,28.0,0.0,63.0371093,50.0976562,90.0,532.0
54,1643230885.9020963,0.28,0.0,28.75,0.0,28.0,0.0,28.0,0.0,63.0371093,50.0,90.0,529.0
55,1643230886.0562618,0.28,0.0,28.75,0.0,28.0,0.0,28.0,0.0,62.5488281,49.8046875,90.0,529.0
56,1643230886.2285414,0.29,0.0,28.75,0.0,28.25,0.0,28.0,0.0,62.7929687,50.0976562,90.0,529.0
57,1643230886.433047,0.29,0.0,28.75,0.0,28.0,0.0,28.0,0.0,63.0371093,50.0,90.0,529.0
58,1643230886.5567214,0.29,0.0,28.75,0.0,28.0,0.0,28.0,0.0,63.0371093,50.2929687,90.0,528.0
59,1643230886.728223,0.27,0.0,28.5,0.0,28.25,0.0,28.0,0.0,63.28125,50.2929687,90.0,527.0
