,Time,Mass Flow,Flow Temperature,Temperature 1,Internal Temperature 1,Temperature 2,Internal Temperature 2,Temperature 3,Internal Temperature 3,Tank Pressure,Inlet Pressure,Valve Position,Heater Current
35,1643231349.5904818,0.26,0.0,28.75,0.0,28.75,0.0,28.0,0.0,88.9160156,62.6953125,90.0,678.0
36,1643231349.7615855,0.25,0.0,28.75,0.0,28.5,0.0,28.25,0.0,88.671875,62.5976562,90.0,679.0
37,1643231349.9206483,0.26,0.0,29.0,0.0,28.5,0.0,28.0,0.0,88.671875,62.890625,90.0,677.0
38,1643231350.0951738,0.25,0.0,28.75,0.0,28.5,0.0,27.75,0.0,88.671875,62.6953125,90.0,679.0
39,1643231350.2481248,0.26,0.0,28.75,0.0,28.5,0.0,28.0,0.0,88.9160156,62.9882812,90.0,676.0
40,1643231350.419103,0.26,0.0,28.75,0.0,28.5,0.0,27.75,0.0,89.1601562,63.1835937,90.0,679.0
41,1643231350.5918167,0.26,0.0,28.75,0.0,28.5,0.0,28.0,0.0,89.1601562,62.890625,90.0,676.0
42,1643231350.7664812,0.27,0.0,28.75,0.0,28.5,0.0,28.0,0.0,89.1601562,62.7929687,90.0,678.0
43,1643231350.9196067,0.26,0.0,29.0,0.0,28.5,0.0,27.0,0.0,88.9160156,62.890625,90.0,681.0
44,1643231351.090823,0.26,0.0,28.75,0.0,28.5,0.0,27.75,0.0,88.9160156,62.890625,90.0,682.0
45,1643231351.260877,0.26,0.0,28.75,0.0,28.5,0.0,28.25,0.0,88.9160156,62.890625,90.0,681.0
46,1643231351.4359014,0.26,0.0,28.5,0.0,28.25,0.0,27.75,0.0,88.9160156,62.890625,90.0,677.0
47,1643231351.587406,0.26,0.0,28.5,0.0,28.5,0.0,28.25,0.0,89.1601562,62.890625,90.0,679.0
48,1643231351.7575483,0.26,0.0,28.75,0.0,28.75,0.0,28.0,0.0,89.1601562,63.0859375,90.0,679.0
49,1643231351.931996,0.26,0.0,28.75,0.0,28.5,0.0,28.0,0.0,88.9160156,62.6953125,90.0,680.0
50,1643231352.1036983,0.26,0.0,28.75,0.0,28.5,0.0,28.0,0.0,89.1601562,62.9882812,90.0,677.0
51,1643231352.2566707,0.26,0.0,28.75,0.0,28.5,0.0,28.25,0.0,89.1601562,62.9882812,90.0,673.0
52,1643231352.4270802,0.26,0.0,28.5,0.0,28.5,0.0,27.75,0.0,88.9160156,62.6953125,90.0,679.0
53,1643231352.5991254,0.26,0.0,29.0,0.0,28.5,0.0,28.0,0.0,89.1601562,63.0859375,90.0,680.0
54,1643231352.7725992,0.26,0.0,28.75,0.0,28.75,0.0,28.0,0.0,89.4042968,63.28125,90.0,678.0
55,1643231352.9255493,0.26,0.0,28.75,0.0,28.5,0.0,28.0,0.0,89.4042968,63.1835937,90.0,679.0
56,1643231353.096649,0.27,0.0,28.75,0.0,28.5,0.0,28.0,0.0,89.4042968,63.0859375,90.0,680.0
57,1643231353.2679968,0.26,0.0,28.75,0.0,28.75,0.0,27.75,0.0,89.4042968,62.890625,90.0,681.0
58,1643231353.443999,0.26,0.0,28.75,0.0,28.5,0.0,28.0,0.0,89.1601562,62.890625,90.0,677.0
59,1643231353.5963926,0.26,0.0,28.75,0.0,28.5,0.0,27.75,0.0,89.1601562,62.890625,90.0,676.0
